id,COND,LAT,LON,ALT,AX,AY,AZ,GX,GY,GZ,Y,M,D,H,MIN,SEC,CH,VOL,CUR,SPD,ODO,BRK,ACC,AUT,ECO,AIR
4109930494,4,-21.89931107,-46.68333435,975,-111,983,2207,-5,66,113,23,10,24,14,49,30,53,21,34,65,25996.4,0,20,136,0,0
4110031494,4,-21.89946747,-46.68333435,974.3,129,1298,2191,-7,19,7,23,10,24,14,49,31,53,21,32,68,25996.4,0,18,136,0,0
4110133494,4,-21.89980125,-46.68333435,973.7,353,940,1912,-21,-44,-24,23,10,24,14,49,33,53,22,27,71,25996.5,0,18,136,0,0
4110235494,4,-21.90014839,-46.68333435,971.7,344,1025,2390,-27,-44,-90,23,10,24,14,49,35,53,24,3,73,25996.5,0,4,136,0,0
4110336494,4,-21.9003315,-46.68333435,972.3,75,697,1974,29,-83,-92,23,10,24,14,49,36,53,24,3,74,25996.5,0,2,136,0,0
4110438494,4,-21.90071678,-46.68333435,974.3,103,539,1953,-30,-21,-3,23,10,24,14,49,38,53,24,3,76,25996.5,0,6,136,0,0
4110539494,4,-21.90092087,-46.68333435,975.7,229,924,2058,-14,-11,11,23,10,24,14,49,39,53,21,33,77,25996.6,0,20,136,0,0
4110641494,4,-21.90130997,-46.68333435,973.5,-79,848,1942,-8,-17,2,23,10,24,14,49,41,53,19,43,80,25996.6,0,22,136,0,0
4110743494,4,-21.90172386,-46.68333435,972.2,56,1397,1843,8,23,11,23,10,24,14,49,43,53,19,44,82,25996.7,0,22,136,0,0
4110844494,4,-21.90193176,-46.68333435,973.2,199,978,1904,9,6,15,23,10,24,14,49,44,53,19,45,84,25996.7,0,22,136,0,0
4110946494,4,-21.90235138,-46.68333435,971.8,54,815,1310,-65,-8,-66,23,10,24,14,49,46,53,19,42,84,25996.7,0,22,136,0,0
4111151494,4,-21.90333939,-46.68333435,974.6,-215,1357,1224,13,71,98,23,10,24,14,49,51,53,12,109,84,25996.9,0,34,136,0,0
4111253494,4,-21.90376472,-46.68333435,975.1,-414,1340,2112,0,28,134,23,10,24,14,49,53,53,16,53,85,25996.9,0,24,136,0,0
4111355494,4,-21.90421295,-46.68333435,975.8,166,1145,1003,31,98,62,23,10,24,14,49,55,53,18,55,85,25996.9,0,26,136,0,0
4111456494,4,-21.90441895,-46.68333435,975.2,401,1046,2166,11,33,9,23,10,24,14,49,56,53,16,59,85,25997,0,26,136,0,0
4111558494,4,-21.9048214,-46.68333435,974.9,238,1029,2043,23,37,-12,23,10,24,14,49,58,53,19,32,85,25997,0,20,135,0,0
4111659494,4,-21.90501976,-46.68333435,976.3,-75,850,1659,14,-16,6,23,10,24,14,49,59,53,0,-27,83,25997,0,0,135,0,0
4111701504,4,-21.90542412,-46.68333435,977.4,183,630,1587,-10,16,5,23,10,24,14,50,1,53,3,-47,78,25997.1,0,0,135,0,0
4111802504,4,-21.90561295,-46.68333435,978,228,948,2021,9,13,-7,23,10,24,14,50,2,53,23,8,74,25997.1,0,16,136,0,0
4111904504,4,-21.90598297,-46.68333435,977.9,-19,665,1853,-11,2,-1,23,10,24,14,50,4,53,20,45,73,25997.2,0,22,136,0,0
4112006504,4,-21.90633965,-46.68333435,978.4,222,858,1981,-15,-21,17,23,10,24,14,50,6,53,16,72,75,25997.2,0,28,135,0,0
4112107504,4,-21.90653229,-46.68333435,978.1,280,1114,2066,17,20,-17,23,10,24,14,50,7,53,14,84,77,25997.2,0,30,135,0,0
4112209504,4,-21.90690422,-46.68333435,977.2,130,1103,1909,-6,7,-3,23,10,24,14,50,9,53,14,83,79,25997.3,0,30,135,0,0
4112310504,4,-21.90709877,-46.68333435,976.1,524,747,1917,-21,-5,-68,23,10,24,14,50,10,53,19,36,80,25997.3,0,20,135,0,0
4112412504,4,-21.9074955,-46.68333435,979.5,234,823,1672,-5,-34,-58,23,10,24,14,50,12,53,13,92,81,25997.3,0,32,135,0,0
4112514504,4,-21.90792274,-46.68333435,980.1,257,948,1784,13,10,-55,23,10,24,14,50,14,52.5,14,54,83,25997.4,0,22,135,0,0
4112615504,4,-21.908144,-46.68333435,980.9,381,1068,1778,-31,-55,-67,23,10,24,14,50,15,52.5,18,32,83,25997.4,0,20,135,0,0
4112717504,4,-21.90855026,-46.68333435,982.9,351,635,1825,-26,-71,-60,23,10,24,14,50,17,52.5,23,-9,82,25997.4,0,0,135,0,0
4112818504,4,-21.90875053,-46.68333435,983.8,-2,815,1655,13,-27,-57,23,10,24,14,50,18,52.5,2,-47,78,25997.5,0,0,135,0,0
4112920504,4,-21.90907478,-46.68333435,979.1,178,892,1504,21,-66,-70,23,10,24,14,50,20,52.5,21,26,77,25997.5,0,18,135,0,0
4113021504,4,-21.90923309,-46.68333435,978.3,224,797,2329,-10,48,-43,23,10,24,14,50,21,52.5,20,29,78,25997.5,0,18,135,0,0
4113123504,4,-21.90954781,-46.68333435,978.1,133,876,1764,-18,-28,-19,23,10,24,14,50,23,52.5,20,20,81,25997.6,0,10,135,0,0
4113225504,4,-21.90983963,-46.68333435,977.1,-32,704,1551,-14,-11,10,23,10,24,14,50,25,52.5,1,-40,81,25997.6,0,0,135,0,0
4113326504,4,-21.9099884,-46.68333435,975.4,70,788,1713,-22,16,-16,23,10,24,14,50,26,52.5,1,2,79,25997.6,0,14,135,0,0
4113428504,4,-21.91028214,-46.68333435,972.3,157,1101,2088,-7,-28,44,23,10,24,14,50,28,52.5,22,12,80,25997.7,0,14,135,0,0
4113529504,4,-21.91043282,-46.68333435,971.2,87,967,1559,-30,-15,50,23,10,24,14,50,29,52.5,22,9,81,25997.7,0,14,135,0,0
4113631504,4,-21.91075706,-46.68333435,971.3,302,914,2093,-9,-16,33,23,10,24,14,50,31,52.5,22,9,83,25997.8,0,14,135,0,0
4113733504,4,-21.91109848,-46.68333435,969.7,37,872,2153,-41,10,25,23,10,24,14,50,33,52.5,22,12,84,25997.8,0,12,135,0,0
4113834504,4,-21.91128731,-46.68333435,968.9,-91,931,1317,-30,-30,20,23,10,24,14,50,34,52.5,22,13,85,25997.8,0,12,135,0,0
4113936504,4,-21.91167259,-46.68333435,969.4,-105,933,1938,-3,18,60,23,10,24,14,50,36,52.5,22,9,87,25997.9,0,12,135,0,0
4114141504,4,-21.91274071,-46.68333435,968.8,-249,855,1505,6,42,57,23,10,24,14,50,41,52.5,23,3,92,25998,0,6,135,0,0
4114243504,4,-21.91320419,-46.68333435,969.3,36,1106,1739,-27,-14,34,23,10,24,14,50,43,52.5,1,-28,93,25998,0,0,135,0,0
4114345504,4,-21.91368103,-46.68333435,970.1,18,869,1777,-9,2,-5,23,10,24,14,50,45,52.5,1,-28,93,25998.1,0,0,135,0,0
4114446504,4,-21.91391182,-46.68333435,969.5,102,1047,2576,18,44,-15,23,10,24,14,50,46,52.5,1,-28,92,25998.1,0,0,135,0,0
4114548504,4,-21.91436577,-46.68333435,967.3,-93,938,2021,12,3,-4,23,10,24,14,50,48,52.5,0,3,90,25998.2,0,8,135,0,0
4114753504,4,-21.91551971,-46.68333435,964.1,119,1146,2791,3,-12,9,23,10,24,14,50,53,52.5,17,57,87,25998.3,0,26,135,0,0
4114855504,4,-21.91597748,-46.68333435,962.9,251,985,1403,-13,10,16,23,10,24,14,50,55,52.5,16,60,87,25998.3,0,24,135,0,0
4114957504,4,-21.91640854,-46.68333435,961.8,382,1168,1950,-2,23,-6,23,10,24,14,50,57,52.5,16,60,87,25998.4,0,24,135,0,0
4115058504,4,-21.91663551,-46.68333435,962.5,95,966,1869,7,9,13,23,10,24,14,50,58,52.5,17,53,87,25998.4,0,24,135,0,0
4115100514,4,-21.91706085,-46.68333435,959.9,-181,1066,2170,-8,42,10,23,10,24,14,51,0,52.5,19,32,86,25998.5,0,20,135,0,0
4115204514,4,-21.91791153,-46.68333435,953.8,-6,778,1988,-28,16,32,23,10,24,14,51,4,52.5,24,-22,84,25998.6,0,0,135,0,0
4115305514,4,-21.91809845,-46.68333435,953.8,-343,858,1696,1,41,44,23,10,24,14,51,5,52.5,1,-33,83,25998.6,0,0,135,0,0
4115407514,4,-21.91848564,-46.68333435,952.4,-221,729,2063,-1,57,26,23,10,24,14,51,7,52.5,2,-44,81,25998.6,0,0,135,0,0
4115509514,4,-21.91883469,-46.68333435,951.1,-128,673,1330,-23,26,34,23,10,24,14,51,9,52.5,3,-48,79,25998.7,0,0,135,0,0
4115610514,4,-21.91898918,-46.68333435,948.7,-212,545,1709,15,8,48,23,10,24,14,51,10,52.5,3,-47,75,25998.7,12,0,135,0,0
4115712514,4,-21.91927147,-46.68333435,946.4,-240,863,2148,-69,-24,25,23,10,24,14,51,12,52.5,3,-49,70,25998.7,10,0,135,0,0
4115813514,4,-21.91940689,-46.68333435,944.9,380,590,1978,38,33,-105,23,10,24,14,51,13,52.5,3,-41,67,25998.8,8,0,135,0,0
4115915514,4,-21.91967964,-46.68333435,942.6,24,608,1914,-3,-64,-112,23,10,24,14,51,15,52.5,1,-23,64,25998.8,0,0,135,0,2
4116017514,4,-21.92000198,-46.68333435,942.1,638,630,2284,3,-126,-163,23,10,24,14,51,17,52.5,24,3,64,25998.8,0,6,120,0,2
4116118514,4,-21.92017555,-46.68333435,943.6,619,695,1786,1,-88,-151,23,10,24,14,51,18,52.5,23,8,64,25998.9,0,12,120,0,2
4116220514,4,-21.92047119,-46.68333435,941.2,392,744,1840,-16,-68,-91,23,10,24,14,51,20,52.5,22,16,65,25998.9,0,14,120,0,2
4116321514,4,-21.92064095,-46.68333435,939.8,46,944,1942,-7,-49,-4,23,10,24,14,51,21,52.5,21,21,66,25998.9,0,16,120,0,2
4116423514,4,-21.92093277,-46.68333435,940.4,-105,1142,1959,8,8,54,23,10,24,14,51,23,52.5,21,22,68,25998.9,0,16,120,0,2
4116524514,4,-21.92108917,-46.68333435,939.9,-67,1043,1377,-30,12,110,23,10,24,14,51,24,52.5,21,31,71,25999,0,20,120,0,2
4116626514,4,-21.92142105,-46.68333435,938.4,-228,1187,1389,3,35,95,23,10,24,14,51,26,52.5,18,50,75,25999,0,24,120,0,2
4116728514,4,-21.92181015,-46.68333435,935.9,-346,1191,1447,56,56,59,23,10,24,14,51,28,52.5,18,51,80,25999,0,22,120,0,2
4116829514,4,-21.92200851,-46.68333435,935.5,31,1166,2580,3,-11,-7,23,10,24,14,51,29,52.5,25,-23,82,25999.1,0,0,119,0,2
4116931514,4,-21.92242241,-46.68333435,935.7,-29,878,1631,-49,-76,-14,23,10,24,14,51,31,52.5,2,-44,80,25999.1,0,0,120,0,2
4117032514,4,-21.92261505,-46.68333435,934.8,-458,1048,2151,-4,-14,31,23,10,24,14,51,32,52.5,3,-46,75,25999.1,8,0,120,0,2
4117134514,4,-21.92299461,-46.68333435,934.8,-56,908,1964,-12,46,58,23,10,24,14,51,34,52.5,3,-46,68,25999.2,0,0,120,0,2
4117236514,4,-21.92334747,-46.68333435,930.4,-106,1169,2210,-32,9,135,23,10,24,14,51,36,52.5,20,39,68,25999.2,0,20,120,0,2
4117337514,4,-21.92347717,-46.68333435,930.7,27,1030,1960,56,74,112,23,10,24,14,51,37,52.5,18,48,70,25999.2,0,22,120,0,2
4117439514,4,-21.92374992,-46.68333435,930.4,43,1005,1513,-22,0,82,23,10,24,14,51,39,52.5,18,49,72,25999.3,0,22,120,0,2
4117540514,4,-21.92386818,-46.68333435,931,98,1145,2027,-7,4,57,23,10,24,14,51,40,52.5,18,48,74,25999.3,0,22,119,0,2
4117642514,4,-21.92409325,-46.68333435,930,96,1155,1801,-19,-1,-11,23,10,24,14,51,42,52.5,18,44,76,25999.3,0,22,119,0,2
4117743514,4,-21.9242115,-46.68333435,929.4,409,759,1882,6,15,-34,23,10,24,14,51,43,52.5,18,45,77,25999.4,0,22,119,0,2
4117845514,4,-21.92445374,-46.68333435,929,331,647,1732,-3,19,-62,23,10,24,14,51,45,52.5,18,43,79,25999.4,0,22,119,0,2
4117947514,4,-21.92471313,-46.68333435,926.9,224,820,2253,-7,-76,-104,23,10,24,14,51,47,52.5,19,40,80,25999.4,0,22,119,0,2
4118048514,4,-21.92486763,-46.68333435,927.7,561,941,1954,49,-49,-117,23,10,24,14,51,48,52.5,16,59,81,25999.5,0,24,119,0,2
4118150514,4,-21.92523193,-46.68333435,923.7,499,649,1640,-28,-95,-69,23,10,24,14,51,50,52.5,19,28,81,25999.5,0,16,119,0,2
4118251514,4,-21.92543411,-46.68333435,924.6,496,755,2050,0,-89,-80,23,10,24,14,51,51,52.5,20,28,81,25999.5,0,16,119,0,2
4118353514,4,-21.92583656,-46.68333435,925.1,411,486,1866,-3,-61,-29,23,10,24,14,51,53,52.5,21,18,81,25999.6,0,16,119,0,2
4118455514,4,-21.92624664,-46.68333435,927.7,495,710,2254,-31,47,-54,23,10,24,14,51,55,52.5,22,6,80,25999.6,0,8,119,0,2
4118556514,4,-21.92644882,-46.68333435,927.1,80,837,1891,34,10,2,23,10,24,14,51,56,52.5,23,-3,78,25999.7,0,0,119,0,2
4118658514,4,-21.92684937,-46.68333435,926.9,58,682,2167,-48,6,-11,23,10,24,14,51,58,52.5,2,-45,75,25999.7,0,0,119,0,2
4118759514,4,-21.92703629,-46.68333435,927.8,-209,901,1922,-11,-13,16,23,10,24,14,51,59,52.5,2,-44,71,25999.7,0,0,119,0,2
4118801524,4,-21.92739296,-46.68333435,925.5,95,555,2295,29,-19,31,23,10,24,14,52,1,52.5,2,-41,68,25999.8,0,0,119,0,2
4118903524,4,-21.92773247,-46.68333435,926.3,66,729,1941,-12,-13,13,23,10,24,14,52,3,52.5,0,-24,64,25999.8,0,0,119,0,2
4119004524,4,-21.92788696,-46.68333435,925.3,11,903,2123,7,-12,1,23,10,24,14,52,4,52.5,0,-20,63,25999.8,0,0,119,0,2
4119106524,4,-21.92819595,-46.68333435,924.8,-35,1052,2177,18,12,-4,23,10,24,14,52,6,52.5,0,-18,60,25999.8,0,0,119,0,2
4119207524,4,-21.928339,-46.68333435,924.2,42,744,1782,10,-14,4,23,10,24,14,52,7,52.5,0,-18,58,25999.9,0,0,119,0,2
4119309524,4,-21.92863655,-46.68333435,923.5,-107,718,1656,-9,7,4,23,10,24,14,52,9,52.5,0,-17,55,25999.9,0,0,119,0,2
4119410524,4,-21.92878151,-46.68333435,922.4,108,928,2190,-6,-16,8,23,10,24,14,52,10,52.5,0,-15,53,25999.9,0,0,119,0,2
4119512524,4,-21.92904663,-46.68333435,920.9,39,936,1865,0,-1,-10,23,10,24,14,52,12,52.5,0,-18,50,25999.9,0,0,119,0,2
4119614524,4,-21.92930984,-46.68333435,918.6,248,877,1744,7,-2,12,23,10,24,14,52,14,52.5,19,43,51,26000,0,18,119,0,2
4119715524,4,-21.92943192,-46.68333435,918.2,14,907,1838,-16,4,3,23,10,24,14,52,15,52.5,0,-18,50,26000,0,0,119,0,2
4119817524,4,-21.92968369,-46.68333435,916.6,92,932,1980,-11,11,-16,23,10,24,14,52,17,52.5,25,-14,46,26000,2,0,119,0,0
4119918524,4,-21.92980194,-46.68333435,915.1,121,783,1903,-10,-25,11,23,10,24,14,52,18,52.5,0,-19,41,26000,10,0,135,0,0
4120020524,4,-21.93003654,-46.68333435,914.8,164,619,1991,14,-10,-3,23,10,24,14,52,20,52.5,0,-18,33,26000,4,0,135,0,0
4120122524,4,-21.93017387,-46.68333435,917.8,123,733,2029,3,-8,1,23,10,24,14,52,22,52.5,0,-17,27,26000.1,4,0,135,0,0
4120223524,4,-21.93024063,-46.68333435,915.9,-50,833,1914,2,-17,1,23,10,24,14,52,23,52.5,25,-12,22,26000.1,6,0,135,0,0
4120325524,4,-21.93034172,-46.68333435,915.8,12,758,1799,31,-6,-1,23,10,24,14,52,25,52.5,25,-8,15,26000.1,0,0,135,0,0
4120426524,4,-21.93037605,-46.68333435,913.9,-78,897,2021,32,59,-22,23,10,24,14,52,26,52.5,24,-4,11,26000.1,0,0,135,0,0
4120528524,4,-21.93042946,-46.68333435,914.6,86,866,1914,-3,-17,4,23,10,24,14,52,28,52.5,24,0,8,26000.1,0,0,135,0,0
4120629524,4,-21.93045235,-46.68333435,913.7,59,896,1888,-14,-17,5,23,10,24,14,52,29,52.5,23,2,7,26000.1,0,0,135,0,0
4120731524,4,-21.93048668,-46.68333435,912.9,30,887,1987,-4,6,-4,23,10,24,14,52,31,52.5,24,1,5,26000.1,2,0,135,0,0
4120833524,4,-21.9305191,-46.68333435,912.5,96,910,1784,-6,0,6,23,10,24,14,52,33,52.5,23,2,3,26000.1,0,0,135,0,0
4120934524,4,-21.93052673,-46.68333435,912.1,129,1066,1815,2,-5,-2,23,10,24,14,52,34,52.5,22,14,6,26000.1,0,20,135,0,0
4121036524,4,-21.93053436,-46.68333435,911.4,67,923,1849,1,12,-2,23,10,24,14,52,36,52.5,24,1,6,26000.1,0,0,135,0,0
4121137524,4,-21.93054962,-46.68333435,910.3,-12,849,1936,-5,-13,6,23,10,24,14,52,37,52.5,24,1,3,26000.1,2,0,135,0,0
4121239524,4,-21.9305687,-46.68333435,909.1,10,793,1941,-3,-3,-1,23,10,24,14,52,39,52.5,24,1,0,26000.1,8,0,135,0,0
4121341524,4,-21.93057632,-46.68333435,908.4,81,944,1874,-6,-11,1,23,10,24,14,52,41,52.5,24,1,0,26000.1,12,0,135,0,0
4121442524,4,-21.93057632,-46.68333435,907.9,98,920,1836,-3,-6,2,23,10,24,14,52,42,52.5,24,1,0,26000.1,14,0,135,0,0
4121544524,4,-21.93057823,-46.68333435,907.9,98,946,1866,-3,-6,3,23,10,24,14,52,44,52.5,24,1,0,26000.1,20,0,135,0,0
4121645524,4,-21.93057823,-46.68333435,907.5,91,943,1865,-3,-5,3,23,10,24,14,52,45,52.5,24,1,0,26000.1,20,0,135,0,0
4121747524,4,-21.93057632,-46.68333435,907,108,955,1873,-3,-6,1,23,10,24,14,52,47,52.5,24,1,0,26000.1,20,0,135,0,0
4121848524,4,-21.93057442,-46.68333435,906.7,112,951,1889,-4,-5,2,23,10,24,14,52,48,52.5,23,1,0,26000.1,20,0,135,0,0
4121950524,4,-21.93057251,-46.68333435,904.7,93,955,1865,-6,-7,0,23,10,24,14,52,50,52.5,24,1,0,26000.1,20,0,135,0,0
4122052524,4,-21.9305706,-46.68333435,903.4,96,950,1838,-5,-5,1,23,10,24,14,52,52,52.5,23,1,0,26000.1,20,0,135,0,0
4122153524,4,-21.9305687,-46.68333435,902.8,116,961,1825,0,-6,3,23,10,24,14,52,53,52.5,23,7,1,26000.1,0,28,135,0,0
4122255524,4,-21.9305706,-46.68333435,902.4,249,1132,1745,-7,-21,0,23,10,24,14,52,55,52.5,21,21,8,26000.1,0,32,135,0,0
4122356524,4,-21.93058014,-46.68333435,902,258,1207,1774,-19,8,-22,23,10,24,14,52,56,52.5,20,33,15,26000.1,0,30,135,0,0
4122458524,4,-21.93063354,-46.68333435,911.3,190,1182,1928,-21,18,-6,23,10,24,14,52,58,52.5,19,45,23,26000.1,0,30,135,0,0
4122500534,4,-21.93081665,-46.68333435,908.3,336,1029,1424,17,43,11,23,10,24,14,53,0,52.5,17,60,30,26000.1,0,32,135,0,0
4122601534,4,-21.93087959,-46.68333435,907.1,66,1140,863,-52,-46,-16,23,10,24,14,53,1,52.5,15,75,37,26000.1,0,32,134,0,0
4122703534,4,-21.93110275,-46.68333435,905,213,1335,1918,-10,22,12,23,10,24,14,53,3,52.5,13,90,45,26000.2,0,32,134,0,0
4122804534,4,-21.93121719,-46.68333435,900.6,231,1129,1575,25,-42,27,23,10,24,14,53,4,52.5,13,89,52,26000.2,0,30,134,0,0
4122906534,4,-21.93148613,-46.68333435,899.1,286,1143,1969,14,-56,9,23,10,24,14,53,6,52.5,13,91,58,26000.2,0,30,134,0,0
4123007534,4,-21.93163681,-46.68333435,899.7,444,1232,1872,35,6,22,23,10,24,14,53,7,52.5,12,110,64,26000.2,0,34,134,0,2
4123109534,4,-21.93195343,-46.68333435,896.8,191,1339,1601,39,27,-17,23,10,24,14,53,9,52.5,7,136,70,26000.3,0,38,119,0,2
4123211534,4,-21.93229294,-46.68333435,895.8,146,1213,973,-22,-15,26,23,10,24,14,53,11,52.5,7,136,74,26000.3,0,38,119,0,2
4123312534,4,-21.93247795,-46.68333435,895.8,208,1172,2192,-7,-52,5,23,10,24,14,53,12,52,7,129,78,26000.3,0,36,119,0,2
4123414534,4,-21.93285561,-46.68333435,895.7,103,863,1903,-10,50,-14,23,10,24,14,53,14,52,8,127,81,26000.4,0,36,118,0,2
4123515534,4,-21.93309021,-46.68333435,895.4,335,1108,2028,20,58,-20,23,10,24,14,53,15,52,11,91,82,26000.4,0,30,118,0,2
4123617534,4,-21.93351364,-46.68333435,896,431,948,1700,-7,25,-10,23,10,24,14,53,17,52,12,86,83,26000.4,0,30,118,0,2
4123719534,4,-21.93390846,-46.68333435,895.8,-76,1082,1292,-18,-7,10,23,10,24,14,53,19,52,14,64,85,26000.5,0,26,118,0,2
4123820534,4,-21.93413353,-46.68333435,896.6,125,1011,1992,-10,8,-19,23,10,24,14,53,20,52,22,-18,83,26000.5,0,0,118,0,2
4123922534,4,-21.93456268,-46.68333435,898,62,642,2011,-13,-36,13,23,10,24,14,53,22,52,1,-47,79,26000.6,0,0,118,0,2
4124023534,4,-21.93479156,-46.68333435,899.5,-140,1085,3391,-66,-63,-6,23,10,24,14,53,23,52,1,-49,74,26000.6,0,0,118,0,2
4124125534,4,-21.93514633,-46.68333435,901.5,-137,776,2176,0,19,0,23,10,24,14,53,25,52,20,15,71,26000.6,0,14,118,0,2
4124226534,4,-21.93532562,-46.68333435,902.1,156,1080,1914,-15,6,-37,23,10,24,14,53,26,52,22,-5,70,26000.7,0,0,118,0,2
4124328534,4,-21.93565369,-46.68333435,903,221,858,2043,4,-66,-49,23,10,24,14,53,28,52,0,-31,66,26000.7,0,0,118,0,2
4124430534,4,-21.93598557,-46.68333435,900.1,768,386,2106,-31,-88,-142,23,10,24,14,53,30,52,24,-20,62,26000.7,0,0,118,0,2
4124531534,4,-21.93610764,-46.68333435,899.9,574,741,2024,-14,-82,-159,23,10,24,14,53,31,52,22,4,61,26000.7,0,8,118,0,2
4124633534,4,-21.93631554,-46.68333435,899.7,402,564,1653,5,-46,-153,23,10,24,14,53,33,52,22,5,61,26000.8,0,8,118,0,2
4124734534,4,-21.93641281,-46.68333435,899.2,678,647,1906,-34,-84,-150,23,10,24,14,53,34,52,21,12,62,26000.8,0,12,118,0,2
4124836534,4,-21.93649292,-46.68333435,890,599,721,2282,6,-83,-125,23,10,24,14,53,36,52,21,15,63,26000.8,0,12,118,0,2
4124938534,4,-21.9365139,-46.68333435,889.6,257,720,2136,-25,-44,-88,23,10,24,14,53,38,52,21,13,65,26000.8,0,12,118,0,2
4125039534,4,-21.9365139,-46.68333435,890.4,74,946,1788,-12,-27,-30,23,10,24,14,53,39,52,21,11,68,26000.9,0,10,118,0,2
4125141534,4,-21.93644905,-46.68333435,889.7,-197,1231,1806,7,43,22,23,10,24,14,53,41,52,21,11,70,26000.9,0,8,118,0,2
4125242534,4,-21.93637466,-46.68333435,890.6,-2,696,1715,-14,3,50,23,10,24,14,53,42,52,22,5,72,26000.9,0,6,118,0,2
4125344534,4,-21.93631363,-46.68333435,891.8,106,883,1589,21,28,89,23,10,24,14,53,44,52,22,5,74,26001,0,6,118,0,2
4125446534,4,-21.93629265,-46.68333435,893.3,44,1046,2543,17,0,76,23,10,24,14,53,46,52,22,6,76,26001,0,6,118,0,2
4125547534,4,-21.93626022,-46.68333435,891.7,87,1199,1934,17,8,73,23,10,24,14,53,47,52,22,6,77,26001,0,6,118,0,2
4125649534,4,-21.93638802,-46.68333435,890,-372,854,1688,10,28,88,23,10,24,14,53,49,52,22,5,78,26001.1,0,6,118,0,2
4125750534,4,-21.93645287,-46.68333435,890.5,-542,1075,1863,-9,29,90,23,10,24,14,53,50,52,22,6,79,26001.1,0,6,118,0,2
4125852534,4,-21.93665886,-46.68333435,888.1,-90,1025,1977,-6,34,-1,23,10,24,14,53,52,52,22,6,79,26001.1,0,6,118,0,2
4125953534,4,-21.93676567,-46.70000076,886.6,-313,1035,1996,14,14,-2,23,10,24,14,53,53,52,22,6,78,26001.2,0,6,118,0,2
4126055534,4,-21.93700409,-46.70000076,889.3,33,1018,2068,-10,0,-8,23,10,24,14,53,55,52,21,9,78,26001.2,0,8,118,0,2
4126157534,4,-21.93722153,-46.70000076,886.3,-52,682,1457,25,12,-28,23,10,24,14,53,57,52,21,9,78,26001.2,0,10,118,0,2
4126258534,4,-21.93733215,-46.70000076,886.4,86,892,1372,-3,-17,-18,23,10,24,14,53,58,52,22,6,78,26001.3,0,2,118,0,2
4126300544,4,-21.93751526,-46.70000076,885.6,102,714,1602,2,-30,-65,23,10,24,14,54,0,52,22,2,79,26001.3,0,0,118,0,2
4126401544,4,-21.93755341,-46.70000076,883.5,556,535,1888,-28,-82,-118,23,10,24,14,54,1,52,2,-46,78,26001.4,0,0,118,0,2
4126503544,4,-21.93762016,-46.70000076,884.3,578,657,1958,-33,-115,-97,23,10,24,14,54,3,52,22,6,79,26001.4,0,6,118,0,2
4126605544,4,-21.93764305,-46.70000076,883.4,742,555,1728,-42,-65,-112,23,10,24,14,54,5,52,22,2,80,26001.4,0,0,118,0,2
4126706544,4,-21.93754005,-46.70000076,882.9,173,474,1710,13,-26,-24,23,10,24,14,54,6,52,2,-44,79,26001.5,0,0,118,0,2
4126808544,4,-21.93742561,-46.70000076,881.5,-171,915,1909,-35,-6,3,23,10,24,14,54,8,52,24,2,78,26001.5,0,4,118,0,2
4126909544,4,-21.93737221,-46.70000076,880.6,75,788,1716,12,-4,-6,23,10,24,14,54,9,52,22,6,79,26001.5,0,6,118,0,2
4127011544,4,-21.93727303,-46.70000076,879.8,-31,1015,1904,19,4,3,23,10,24,14,54,11,52,22,2,80,26001.6,0,0,118,0,2
4127112544,4,-21.93725777,-46.70000076,878.4,190,842,1829,-47,-29,-4,23,10,24,14,54,12,52,2,-45,79,26001.6,0,0,118,0,2
4127214544,4,-21.93713188,-46.70000076,879.1,221,794,1684,41,5,-20,23,10,24,14,54,14,52,2,-46,78,26001.6,0,0,118,0,2
4127316544,4,-21.93701553,-46.70000076,877.7,337,520,1720,6,-56,-57,23,10,24,14,54,16,52,2,-45,76,26001.7,0,0,118,0,2
4127417544,4,-21.93693733,-46.70000076,876.8,196,695,1952,-9,-18,-59,23,10,24,14,54,17,52,3,-46,74,26001.7,0,0,118,0,2
4127519544,4,-21.93678474,-46.70000076,874.7,724,478,1787,-4,-70,-127,23,10,24,14,54,19,52,3,-45,72,26001.7,0,0,118,0,2
4127620544,4,-21.93669319,-46.70000076,873.3,419,635,2313,15,-42,-126,23,10,24,14,54,20,52,3,-45,70,26001.8,0,0,119,0,2
4127722544,4,-21.93639374,-46.70000076,871.3,332,729,1833,-11,-21,-77,23,10,24,14,54,22,52,21,30,71,26001.8,0,20,119,0,2
4127826544,4,-21.93579483,-46.70000076,866.2,-164,816,2136,12,-23,27,23,10,24,14,54,26,52,2,-32,66,26001.9,8,0,119,0,2
4127928544,4,-21.93544388,-46.70000076,865,28,1281,1718,5,80,66,23,10,24,14,54,28,52,0,5,63,26001.9,0,8,119,0,2
4128029544,4,-21.93530846,-46.70000076,865.8,68,1010,1924,38,83,135,23,10,24,14,54,29,52,21,23,64,26001.9,0,16,119,0,2
4128131544,4,-21.93501854,-46.70000076,863.5,-411,1205,2149,5,42,107,23,10,24,14,54,31,52,21,26,66,26002,0,16,119,0,2
4128232544,4,-21.93495178,-46.70000076,863.4,-246,1334,2167,12,31,98,23,10,24,14,54,32,52,20,27,68,26002,0,18,119,0,2
4128334544,4,-21.93477058,-46.70000076,862,-211,1122,1905,31,66,-10,23,10,24,14,54,34,52,19,35,69,26002,0,18,119,0,2
